,stimuli,is_train,pitch,tone,time,cluster,label,rle_label,phoneme,label_all,speaker
27,etsto-L_H-1.wav,False,,,27,1,H,H1,etsto,L_H,1.wav
28,etsto-L_H-1.wav,False,149.45058477309735,0.8163289868240304,28,1,H,H1,etsto,L_H,1.wav
29,etsto-L_H-1.wav,False,146.91960225608238,0.6684791075878465,29,1,H,H1,etsto,L_H,1.wav
30,etsto-L_H-1.wav,False,141.83335835005292,0.3634990485589567,30,1,H,H1,etsto,L_H,1.wav
31,etsto-L_H-1.wav,False,138.0778661599623,0.13121018194898998,31,1,H,H1,etsto,L_H,1.wav
32,etsto-L_H-1.wav,False,136.5174522101697,0.03283010557577029,32,1,H,H1,etsto,L_H,1.wav
33,etsto-L_H-1.wav,False,136.69952649202168,0.044367208590414806,33,1,H,H1,etsto,L_H,1.wav
34,etsto-L_H-1.wav,False,136.73975471675854,0.046914189865107744,34,1,H,H1,etsto,L_H,1.wav
35,etsto-L_H-1.wav,False,135.95867053581605,-0.002673306871106316,35,1,H,H1,etsto,L_H,1.wav
36,etsto-L_H-1.wav,False,135.5775000028294,-0.02697562495075666,36,1,H,H1,etsto,L_H,1.wav
37,etsto-L_H-1.wav,False,136.04266042224918,0.0026724815218964835,37,1,H,H1,etsto,L_H,1.wav
38,etsto-L_H-1.wav,False,136.858498134578,0.05442785849407521,38,1,H,H1,etsto,L_H,1.wav
39,etsto-L_H-1.wav,False,137.94671311520827,0.12298422488384274,39,1,H,H1,etsto,L_H,1.wav
40,etsto-L_H-1.wav,False,136.32404509716932,0.02055803410770463,40,1,H,H1,etsto,L_H,1.wav
41,etsto-L_H-1.wav,False,124.8383945350244,-0.7413120117781844,41,1,H,H1,etsto,L_H,1.wav
42,etsto-L_H-1.wav,False,101.36246737143372,-2.54454097622339,42,1,H,H1,etsto,L_H,1.wav
0,esko-L_H-3.wav,False,112.52408338938109,-0.34353851052951795,0,0,L,L1,esko,L_H,3.wav
1,esko-L_H-3.wav,False,111.75884279303001,-0.4026074615005551,1,0,L,L1,esko,L_H,3.wav
2,esko-L_H-3.wav,False,105.31957437455338,-0.9162998097282871,2,0,L,L1,esko,L_H,3.wav
3,esko-L_H-3.wav,False,104.4003570939307,-0.9921815075007044,3,0,L,L1,esko,L_H,3.wav
4,esko-L_H-3.wav,False,103.97487751979463,-1.0275314736811105,4,0,L,L1,esko,L_H,3.wav
5,esko-L_H-3.wav,False,99.88327016929759,-1.3750516216587456,5,0,L,L1,esko,L_H,3.wav
6,esko-L_H-3.wav,False,99.77167389389848,-1.3847282811948403,6,0,L,L1,esko,L_H,3.wav
7,esko-L_H-3.wav,False,95.85182213184085,-1.731674810430824,7,0,L,L1,esko,L_H,3.wav
8,esko-L_H-3.wav,False,94.80813482111279,-1.8264448442657282,8,0,L,L1,esko,L_H,3.wav
9,esko-L_H-3.wav,False,,,9,0,L,L1,esko,L_H,3.wav
10,esko-L_H-3.wav,False,,,10,0,L,L1,esko,L_H,3.wav
11,esko-L_H-3.wav,False,,,11,0,L,L1,esko,L_H,3.wav
12,esko-L_H-3.wav,False,,,12,0,L,L1,esko,L_H,3.wav
13,esko-L_H-3.wav,False,,,13,0,L,L1,esko,L_H,3.wav
14,esko-L_H-3.wav,False,,,14,0,L,L1,esko,L_H,3.wav
15,esko-L_H-3.wav,False,,,15,0,L,L1,esko,L_H,3.wav
16,esko-L_H-3.wav,False,,,16,0,L,L1,esko,L_H,3.wav
17,esko-L_H-3.wav,False,,,17,0,L,L1,esko,L_H,3.wav
18,esko-L_H-3.wav,False,,,18,0,L,L1,esko,L_H,3.wav
19,esko-L_H-3.wav,False,,,19,0,L,L1,esko,L_H,3.wav
20,esko-L_H-3.wav,False,,,20,0,L,L1,esko,L_H,3.wav
21,esko-L_H-3.wav,False,,,21,0,L,L1,esko,L_H,3.wav
22,esko-L_H-3.wav,False,,,22,0,L,L1,esko,L_H,3.wav
23,esko-L_H-3.wav,False,,,23,0,L,L1,esko,L_H,3.wav
24,esko-L_H-3.wav,False,,,24,0,L,L1,esko,L_H,3.wav
25,esko-L_H-3.wav,False,,,25,0,L,L1,esko,L_H,3.wav
26,esko-L_H-3.wav,False,,,26,0,L,L1,esko,L_H,3.wav
27,esko-L_H-3.wav,False,,,27,0,L,L1,esko,L_H,3.wav
28,esko-L_H-3.wav,False,,,28,1,H,H1,esko,L_H,3.wav
29,esko-L_H-3.wav,False,,,29,1,H,H1,esko,L_H,3.wav
30,esko-L_H-3.wav,False,,,30,1,H,H1,esko,L_H,3.wav
31,esko-L_H-3.wav,False,,,31,1,H,H1,esko,L_H,3.wav
32,esko-L_H-3.wav,False,,,32,1,H,H1,esko,L_H,3.wav
33,esko-L_H-3.wav,False,,,33,1,H,H1,esko,L_H,3.wav
34,esko-L_H-3.wav,False,,,34,1,H,H1,esko,L_H,3.wav
35,esko-L_H-3.wav,False,,,35,1,H,H1,esko,L_H,3.wav
36,esko-L_H-3.wav,False,,,36,1,H,H1,esko,L_H,3.wav
37,esko-L_H-3.wav,False,139.11831643292504,1.492932886059494,37,1,H,H1,esko,L_H,3.wav
38,esko-L_H-3.wav,False,135.5773691936549,1.2697569018754913,38,1,H,H1,esko,L_H,3.wav
39,esko-L_H-3.wav,False,132.30782559953528,1.058448983787953,39,1,H,H1,esko,L_H,3.wav
40,esko-L_H-3.wav,False,128.69630814483952,0.8188826223053249,40,1,H,H1,esko,L_H,3.wav
41,esko-L_H-3.wav,False,123.99361200257641,0.4966533931753659,41,1,H,H1,esko,L_H,3.wav
42,esko-L_H-3.wav,False,120.39563849597216,0.24175738932294744,42,1,H,H1,esko,L_H,3.wav
43,esko-L_H-3.wav,False,120.16605956567689,0.22523543321180883,43,1,H,H1,esko,L_H,3.wav
44,esko-L_H-3.wav,False,119.24325587390226,0.15850465121048823,44,1,H,H1,esko,L_H,3.wav
45,esko-L_H-3.wav,False,118.06625943312147,0.0726390246374979,45,1,H,H1,esko,L_H,3.wav
46,esko-L_H-3.wav,False,117.07964132365797,0.0,46,1,H,H1,esko,L_H,3.wav
47,esko-L_H-3.wav,False,115.79462881288907,-0.09553137797016638,47,1,H,H1,esko,L_H,3.wav
48,esko-L_H-3.wav,False,115.48399551149814,-0.11878381961232734,48,1,H,H1,esko,L_H,3.wav
49,esko-L_H-3.wav,False,117.34207171648694,0.0193808250727737,49,1,H,H1,esko,L_H,3.wav
50,esko-L_H-3.wav,False,119.51876662437456,0.178481605619335,50,1,H,H1,esko,L_H,3.wav
51,esko-L_H-3.wav,False,117.93086117034035,0.06270644123007586,51,1,H,H1,esko,L_H,3.wav
52,esko-L_H-3.wav,False,114.92998336605504,-0.16041005005095108,52,1,H,H1,esko,L_H,3.wav
53,esko-L_H-3.wav,False,,,53,1,H,H1,esko,L_H,3.wav
54,esko-L_H-3.wav,False,,,54,1,H,H1,esko,L_H,3.wav
0,etsto-H_L-3.wav,False,149.10182341939105,0.042847951365924654,0,0,H,H1,etsto,H_L,3.wav
1,etsto-H_L-3.wav,False,148.3655946325779,0.0,1,0,H,H1,etsto,H_L,3.wav
2,etsto-H_L-3.wav,False,151.734853937316,0.19437563499013982,2,0,H,H1,etsto,H_L,3.wav
3,etsto-H_L-3.wav,False,152.41844762962313,0.2332857064069601,3,0,H,H1,etsto,H_L,3.wav
4,etsto-H_L-3.wav,False,153.40146897163206,0.28893433447757705,4,0,H,H1,etsto,H_L,3.wav
5,etsto-H_L-3.wav,False,152.37053973278785,0.2305644866010484,5,0,H,H1,etsto,H_L,3.wav
6,etsto-H_L-3.wav,False,148.16033441710803,-0.01198389401684496,6,0,H,H1,etsto,H_L,3.wav
7,etsto-H_L-3.wav,False,149.27817371623186,0.053079993625237694,7,0,H,H1,etsto,H_L,3.wav
8,etsto-H_L-3.wav,False,150.56818962115727,0.127562579069366,8,0,H,H1,etsto,H_L,3.wav
9,etsto-H_L-3.wav,False,149.68655845985987,0.07672860287388653,9,0,H,H1,etsto,H_L,3.wav
10,etsto-H_L-3.wav,False,149.63343070754172,0.07365575180953629,10,0,H,H1,etsto,H_L,3.wav
11,etsto-H_L-3.wav,False,150.1738378578948,0.10486154200840993,11,0,H,H1,etsto,H_L,3.wav
12,etsto-H_L-3.wav,False,152.13513357333673,0.2171807215182502,12,0,H,H1,etsto,H_L,3.wav
13,etsto-H_L-3.wav,False,151.89731927708468,0.2036389996680512,13,0,H,H1,etsto,H_L,3.wav
14,etsto-H_L-3.wav,False,,,14,0,H,H1,etsto,H_L,3.wav
15,etsto-H_L-3.wav,False,,,15,0,H,H1,etsto,H_L,3.wav
16,etsto-H_L-3.wav,False,,,16,0,H,H1,etsto,H_L,3.wav
17,etsto-H_L-3.wav,False,,,17,0,H,H1,etsto,H_L,3.wav
18,etsto-H_L-3.wav,False,,,18,0,H,H1,etsto,H_L,3.wav
19,etsto-H_L-3.wav,False,,,19,0,H,H1,etsto,H_L,3.wav
20,etsto-H_L-3.wav,False,,,20,0,H,H1,etsto,H_L,3.wav
21,etsto-H_L-3.wav,False,,,21,0,H,H1,etsto,H_L,3.wav
22,etsto-H_L-3.wav,False,,,22,0,H,H1,etsto,H_L,3.wav
23,etsto-H_L-3.wav,False,,,23,0,H,H1,etsto,H_L,3.wav
24,etsto-H_L-3.wav,False,,,24,0,H,H1,etsto,H_L,3.wav
25,etsto-H_L-3.wav,False,,,25,0,H,H1,etsto,H_L,3.wav
26,etsto-H_L-3.wav,False,,,26,0,H,H1,etsto,H_L,3.wav
27,etsto-H_L-3.wav,False,,,27,1,L,L1,etsto,H_L,3.wav
28,etsto-H_L-3.wav,False,,,28,1,L,L1,etsto,H_L,3.wav
29,etsto-H_L-3.wav,False,,,29,1,L,L1,etsto,H_L,3.wav
30,etsto-H_L-3.wav,False,,,30,1,L,L1,etsto,H_L,3.wav
31,etsto-H_L-3.wav,False,,,31,1,L,L1,etsto,H_L,3.wav
32,etsto-H_L-3.wav,False,,,32,1,L,L1,etsto,H_L,3.wav
33,etsto-H_L-3.wav,False,,,33,1,L,L1,etsto,H_L,3.wav
34,etsto-H_L-3.wav,False,,,34,1,L,L1,etsto,H_L,3.wav
35,etsto-H_L-3.wav,False,,,35,1,L,L1,etsto,H_L,3.wav
36,etsto-H_L-3.wav,False,,,36,1,L,L1,etsto,H_L,3.wav
37,etsto-H_L-3.wav,False,,,37,1,L,L1,etsto,H_L,3.wav
38,etsto-H_L-3.wav,False,,,38,1,L,L1,etsto,H_L,3.wav
39,etsto-H_L-3.wav,False,,,39,1,L,L1,etsto,H_L,3.wav
40,etsto-H_L-3.wav,False,,,40,1,L,L1,etsto,H_L,3.wav
41,etsto-H_L-3.wav,False,,,41,1,L,L1,etsto,H_L,3.wav
42,etsto-H_L-3.wav,False,86.33817523923032,-4.686516413500863,42,1,L,L1,etsto,H_L,3.wav
43,etsto-H_L-3.wav,False,82.70962439439415,-5.058176725110882,43,1,L,L1,etsto,H_L,3.wav
44,etsto-H_L-3.wav,False,79.72583822102018,-5.376223859195393,44,1,L,L1,etsto,H_L,3.wav
45,etsto-H_L-3.wav,False,77.0896409710472,-5.667285969794502,45,1,L,L1,etsto,H_L,3.wav
46,etsto-H_L-3.wav,False,75.68913193985614,-5.82599105644584,46,1,L,L1,etsto,H_L,3.wav
47,etsto-H_L-3.wav,False,74.31626998847108,-5.984439464764294,47,1,L,L1,etsto,H_L,3.wav
48,etsto-H_L-3.wav,False,73.14592845189117,-6.1218426556514265,48,1,L,L1,etsto,H_L,3.wav
49,etsto-H_L-3.wav,False,71.79173882986903,-6.283600979065927,49,1,L,L1,etsto,H_L,3.wav
50,etsto-H_L-3.wav,False,70.05043748103184,-6.496143659855896,50,1,L,L1,etsto,H_L,3.wav
51,etsto-H_L-3.wav,False,69.92836730106114,-6.5112410959171685,51,1,L,L1,etsto,H_L,3.wav
52,etsto-H_L-3.wav,False,66.18105252059243,-6.987998607989612,52,1,L,L1,etsto,H_L,3.wav
53,etsto-H_L-3.wav,False,,,53,1,L,L1,etsto,H_L,3.wav
54,etsto-H_L-3.wav,False,,,54,1,L,L1,etsto,H_L,3.wav
0,ets-L_-2.wav,False,128.11125893695652,0.7946546593477078,0,0,L,L1,ets,L_,2.wav
1,ets-L_-2.wav,False,119.99419899849306,0.2280590035787514,1,0,L,L1,ets,L_,2.wav
2,ets-L_-2.wav,False,119.05486339223545,0.16003036800008005,2,0,L,L1,ets,L_,2.wav
3,ets-L_-2.wav,False,116.75728066819653,-0.008653875702460031,3,0,L,L1,ets,L_,2.wav
4,ets-L_-2.wav,False,116.85915389531813,-0.0011044748655767301,4,0,L,L1,ets,L_,2.wav
5,ets-L_-2.wav,False,116.89915323467018,0.0018579105038469836,5,0,L,L1,ets,L_,2.wav
6,ets-L_-2.wav,False,116.8740653664571,0.0,6,0,L,L1,ets,L_,2.wav
7,ets-L_-2.wav,False,111.47472446541856,-0.4094291652171572,7,0,L,L1,ets,L_,2.wav
8,ets-L_-2.wav,False,113.02861706347856,-0.28960044836843696,8,0,L,L1,ets,L_,2.wav
9,ets-L_-2.wav,False,,,9,0,L,L1,ets,L_,2.wav
10,ets-L_-2.wav,False,,,10,0,L,L1,ets,L_,2.wav
11,ets-L_-2.wav,False,,,11,0,L,L1,ets,L_,2.wav
12,ets-L_-2.wav,False,,,12,0,L,L1,ets,L_,2.wav
13,ets-L_-2.wav,False,,,13,0,L,L1,ets,L_,2.wav
14,ets-L_-2.wav,False,,,14,0,L,L1,ets,L_,2.wav
15,ets-L_-2.wav,False,,,15,0,L,L1,ets,L_,2.wav
16,ets-L_-2.wav,False,,,16,0,L,L1,ets,L_,2.wav
17,ets-L_-2.wav,False,,,17,0,L,L1,ets,L_,2.wav
18,ets-L_-2.wav,False,,,18,0,L,L1,ets,L_,2.wav
19,ets-L_-2.wav,False,,,19,0,L,L1,ets,L_,2.wav
20,ets-L_-2.wav,False,,,20,0,L,L1,ets,L_,2.wav
21,ets-L_-2.wav,False,,,21,0,L,L1,ets,L_,2.wav
22,ets-L_-2.wav,False,,,22,0,L,L1,ets,L_,2.wav
23,ets-L_-2.wav,False,,,23,0,L,L1,ets,L_,2.wav
0,esko-H_L-1.wav,False,150.2436097190821,2.040662690710325,0,0,H,H1,esko,H_L,1.wav
1,esko-H_L-1.wav,False,148.19974896769844,1.9220989317700816,1,0,H,H1,esko,H_L,1.wav
2,esko-H_L-1.wav,False,140.40417582864106,1.4543559734298277,2,0,H,H1,esko,H_L,1.wav
3,esko-H_L-1.wav,False,141.0453643889726,1.4937964140523807,3,0,H,H1,esko,H_L,1.wav
4,esko-H_L-1.wav,False,141.7438501561477,1.5365577620764352,4,0,H,H1,esko,H_L,1.wav
5,esko-H_L-1.wav,False,142.54959496848016,1.5856245489803447,5,0,H,H1,esko,H_L,1.wav
6,esko-H_L-1.wav,False,143.00663637691198,1.6133334986337156,6,0,H,H1,esko,H_L,1.wav
7,esko-H_L-1.wav,False,143.49193369267093,1.6426587423970833,7,0,H,H1,esko,H_L,1.wav
8,esko-H_L-1.wav,False,143.86345246089726,1.6650416985130596,8,0,H,H1,esko,H_L,1.wav
9,esko-H_L-1.wav,False,143.58229026793146,1.648107799531353,9,0,H,H1,esko,H_L,1.wav
10,esko-H_L-1.wav,False,142.4088470575671,1.5770735619034086,10,0,H,H1,esko,H_L,1.wav
11,esko-H_L-1.wav,False,140.38977639953353,1.4534681771727453,11,0,H,H1,esko,H_L,1.wav
12,esko-H_L-1.wav,False,136.51815527331084,1.211397858385744,12,0,H,H1,esko,H_L,1.wav
13,esko-H_L-1.wav,False,131.43360468013614,0.8828460375613161,13,0,H,H1,esko,H_L,1.wav
14,esko-H_L-1.wav,False,,,14,0,H,H1,esko,H_L,1.wav
15,esko-H_L-1.wav,False,,,15,0,H,H1,esko,H_L,1.wav
16,esko-H_L-1.wav,False,,,16,0,H,H1,esko,H_L,1.wav
17,esko-H_L-1.wav,False,,,17,0,H,H1,esko,H_L,1.wav
18,esko-H_L-1.wav,False,,,18,0,H,H1,esko,H_L,1.wav
19,esko-H_L-1.wav,False,,,19,0,H,H1,esko,H_L,1.wav
20,esko-H_L-1.wav,False,,,20,0,H,H1,esko,H_L,1.wav
21,esko-H_L-1.wav,False,,,21,0,H,H1,esko,H_L,1.wav
22,esko-H_L-1.wav,False,,,22,0,H,H1,esko,H_L,1.wav
23,esko-H_L-1.wav,False,,,23,1,L,L1,esko,H_L,1.wav
24,esko-H_L-1.wav,False,,,24,1,L,L1,esko,H_L,1.wav
25,esko-H_L-1.wav,False,,,25,1,L,L1,esko,H_L,1.wav
26,esko-H_L-1.wav,False,,,26,1,L,L1,esko,H_L,1.wav
27,esko-H_L-1.wav,False,,,27,1,L,L1,esko,H_L,1.wav
28,esko-H_L-1.wav,False,,,28,1,L,L1,esko,H_L,1.wav
29,esko-H_L-1.wav,False,,,29,1,L,L1,esko,H_L,1.wav
30,esko-H_L-1.wav,False,,,30,1,L,L1,esko,H_L,1.wav
31,esko-H_L-1.wav,False,,,31,1,L,L1,esko,H_L,1.wav
32,esko-H_L-1.wav,False,105.9455386244292,-0.9832220697323679,32,1,L,L1,esko,H_L,1.wav
33,esko-H_L-1.wav,False,102.67063364664506,-1.2550175275179596,33,1,L,L1,esko,H_L,1.wav
34,esko-H_L-1.wav,False,100.32137376058226,-1.4553850371637183,34,1,L,L1,esko,H_L,1.wav
35,esko-H_L-1.wav,False,98.62800041643087,-1.6027439520730165,35,1,L,L1,esko,H_L,1.wav
36,esko-H_L-1.wav,False,98.4888034516029,-1.6149693210098568,36,1,L,L1,esko,H_L,1.wav
37,esko-H_L-1.wav,False,98.65946147396508,-1.599983185931941,37,1,L,L1,esko,H_L,1.wav
38,esko-H_L-1.wav,False,98.15593322855285,-1.6442747997231573,38,1,L,L1,esko,H_L,1.wav
39,esko-H_L-1.wav,False,97.93695194160661,-1.6636078834978238,39,1,L,L1,esko,H_L,1.wav
40,esko-H_L-1.wav,False,97.94597280663776,-1.662810609885279,40,1,L,L1,esko,H_L,1.wav
41,esko-H_L-1.wav,False,98.61183009519992,-1.6041632704069182,41,1,L,L1,esko,H_L,1.wav
42,esko-H_L-1.wav,False,100.10323662490308,-1.4742273632155156,42,1,L,L1,esko,H_L,1.wav
43,esko-H_L-1.wav,False,100.04183133329859,-1.4795388573251915,43,1,L,L1,esko,H_L,1.wav
44,esko-H_L-1.wav,False,82.11603816763319,-3.1887435183029633,44,1,L,L1,esko,H_L,1.wav
45,esko-H_L-1.wav,False,82.01258950360811,-3.1996553181362852,45,1,L,L1,esko,H_L,1.wav
0,es-L_-1.wav,False,138.45956513698198,0.6879058860188296,0,0,L,L1,es,L_,1.wav
1,es-L_-1.wav,False,129.70838588596467,0.12274808597106769,1,0,L,L1,es,L_,1.wav
2,es-L_-1.wav,False,128.8276181822009,0.0637690303232139,2,0,L,L1,es,L_,1.wav
3,es-L_-1.wav,False,128.42500126559676,0.03667408041150804,3,0,L,L1,es,L_,1.wav
4,es-L_-1.wav,False,128.3397328605696,0.030924865200095315,4,0,L,L1,es,L_,1.wav
5,es-L_-1.wav,False,127.80165343933794,-0.0054434389968136005,5,0,L,L1,es,L_,1.wav
6,es-L_-1.wav,False,127.54690508326844,-0.02271509217717497,6,0,L,L1,es,L_,1.wav
7,es-L_-1.wav,False,127.88204687776644,0.0,7,0,L,L1,es,L_,1.wav
8,es-L_-1.wav,False,128.481358878938,0.0404718929939107,8,0,L,L1,es,L_,1.wav
9,es-L_-1.wav,False,126.42975933001317,-0.09886591664667385,9,0,L,L1,es,L_,1.wav
10,es-L_-1.wav,False,121.9058171295308,-0.41428062429576895,10,0,L,L1,es,L_,1.wav
11,es-L_-1.wav,False,117.63258999146062,-0.7231555703750171,11,0,L,L1,es,L_,1.wav
12,es-L_-1.wav,False,114.19599423042929,-0.9798101788004112,12,0,L,L1,es,L_,1.wav
13,es-L_-1.wav,False,,,13,0,L,L1,es,L_,1.wav
14,es-L_-1.wav,False,,,14,0,L,L1,es,L_,1.wav
15,es-L_-1.wav,False,,,15,0,L,L1,es,L_,1.wav
16,es-L_-1.wav,False,,,16,0,L,L1,es,L_,1.wav
17,es-L_-1.wav,False,,,17,0,L,L1,es,L_,1.wav
18,es-L_-1.wav,False,,,18,0,L,L1,es,L_,1.wav
19,es-L_-1.wav,False,,,19,0,L,L1,es,L_,1.wav
20,es-L_-1.wav,False,,,20,0,L,L1,es,L_,1.wav
21,es-L_-1.wav,False,,,21,0,L,L1,es,L_,1.wav
22,es-L_-1.wav,False,,,22,0,L,L1,es,L_,1.wav
23,es-L_-1.wav,False,,,23,0,L,L1,es,L_,1.wav
24,es-L_-1.wav,False,,,24,0,L,L1,es,L_,1.wav
25,es-L_-1.wav,False,,,25,0,L,L1,es,L_,1.wav
26,es-L_-1.wav,False,,,26,0,L,L1,es,L_,1.wav
27,es-L_-1.wav,False,,,27,0,L,L1,es,L_,1.wav
28,es-L_-1.wav,False,,,28,0,L,L1,es,L_,1.wav
29,es-L_-1.wav,False,,,29,0,L,L1,es,L_,1.wav
30,es-L_-1.wav,False,,,30,0,L,L1,es,L_,1.wav
0,ets-L_-3.wav,False,125.73028576291335,-0.08662141570824552,0,0,L,L1,ets,L_,3.wav
1,ets-L_-3.wav,False,125.4341506437026,-0.1070335188867522,1,0,L,L1,ets,L_,3.wav
2,ets-L_-3.wav,False,125.00375996452757,-0.13678571295030312,2,0,L,L1,ets,L_,3.wav
3,ets-L_-3.wav,False,125.44338295246611,-0.10639642368492178,3,0,L,L1,ets,L_,3.wav
4,ets-L_-3.wav,False,126.99477219319158,0.0,4,0,L,L1,ets,L_,3.wav
5,ets-L_-3.wav,False,128.22078654429274,0.0831663291617396,5,0,L,L1,ets,L_,3.wav
6,ets-L_-3.wav,False,129.60412510186256,0.17605517292887163,6,0,L,L1,ets,L_,3.wav
7,ets-L_-3.wav,False,129.43022819407278,0.16443291938646604,7,0,L,L1,ets,L_,3.wav
8,ets-L_-3.wav,False,128.75149549727846,0.11892048554475683,8,0,L,L1,ets,L_,3.wav
9,ets-L_-3.wav,False,,,9,0,L,L1,ets,L_,3.wav
10,ets-L_-3.wav,False,,,10,0,L,L1,ets,L_,3.wav
11,ets-L_-3.wav,False,,,11,0,L,L1,ets,L_,3.wav
12,ets-L_-3.wav,False,,,12,0,L,L1,ets,L_,3.wav
13,ets-L_-3.wav,False,,,13,0,L,L1,ets,L_,3.wav
14,ets-L_-3.wav,False,,,14,0,L,L1,ets,L_,3.wav
15,ets-L_-3.wav,False,,,15,0,L,L1,ets,L_,3.wav
16,ets-L_-3.wav,False,,,16,0,L,L1,ets,L_,3.wav
17,ets-L_-3.wav,False,,,17,0,L,L1,ets,L_,3.wav
18,ets-L_-3.wav,False,,,18,0,L,L1,ets,L_,3.wav
19,ets-L_-3.wav,False,,,19,0,L,L1,ets,L_,3.wav
20,ets-L_-3.wav,False,,,20,0,L,L1,ets,L_,3.wav
21,ets-L_-3.wav,False,,,21,0,L,L1,ets,L_,3.wav
22,ets-L_-3.wav,False,,,22,0,L,L1,ets,L_,3.wav
23,ets-L_-3.wav,False,,,23,0,L,L1,ets,L_,3.wav
24,ets-L_-3.wav,False,,,24,0,L,L1,ets,L_,3.wav
25,ets-L_-3.wav,False,,,25,0,L,L1,ets,L_,3.wav
26,ets-L_-3.wav,False,,,26,0,L,L1,ets,L_,3.wav
27,ets-L_-3.wav,False,,,27,0,L,L1,ets,L_,3.wav
28,ets-L_-3.wav,False,,,28,0,L,L1,ets,L_,3.wav
29,ets-L_-3.wav,False,,,29,0,L,L1,ets,L_,3.wav
0,esko-L_H-2.wav,False,106.94331250506244,-0.9884295804149704,0,0,L,L1,esko,L_H,2.wav
1,esko-L_H-2.wav,False,106.33066579840043,-1.038160811783523,1,0,L,L1,esko,L_H,2.wav
2,esko-L_H-2.wav,False,103.5160428578877,-1.2703809566608961,2,0,L,L1,esko,L_H,2.wav
3,esko-L_H-2.wav,False,102.65581065016738,-1.3426154496351161,3,0,L,L1,esko,L_H,2.wav
4,esko-L_H-2.wav,False,101.08970440993772,-1.4756907640181676,4,0,L,L1,esko,L_H,2.wav
5,esko-L_H-2.wav,False,98.13245083073218,-1.73269401567542,5,0,L,L1,esko,L_H,2.wav
6,esko-L_H-2.wav,False,98.31629988491663,-1.7164920375892403,6,0,L,L1,esko,L_H,2.wav
7,esko-L_H-2.wav,False,,,7,0,L,L1,esko,L_H,2.wav
8,esko-L_H-2.wav,False,,,8,0,L,L1,esko,L_H,2.wav
9,esko-L_H-2.wav,False,,,9,0,L,L1,esko,L_H,2.wav
10,esko-L_H-2.wav,False,,,10,0,L,L1,esko,L_H,2.wav
11,esko-L_H-2.wav,False,,,11,0,L,L1,esko,L_H,2.wav
12,esko-L_H-2.wav,False,,,12,0,L,L1,esko,L_H,2.wav
13,esko-L_H-2.wav,False,,,13,0,L,L1,esko,L_H,2.wav
14,esko-L_H-2.wav,False,,,14,0,L,L1,esko,L_H,2.wav
15,esko-L_H-2.wav,False,,,15,0,L,L1,esko,L_H,2.wav
16,esko-L_H-2.wav,False,,,16,0,L,L1,esko,L_H,2.wav
17,esko-L_H-2.wav,False,,,17,0,L,L1,esko,L_H,2.wav
18,esko-L_H-2.wav,False,,,18,0,L,L1,esko,L_H,2.wav
19,esko-L_H-2.wav,False,,,19,0,L,L1,esko,L_H,2.wav
20,esko-L_H-2.wav,False,,,20,1,H,H1,esko,L_H,2.wav
21,esko-L_H-2.wav,False,,,21,1,H,H1,esko,L_H,2.wav
22,esko-L_H-2.wav,False,,,22,1,H,H1,esko,L_H,2.wav
23,esko-L_H-2.wav,False,,,23,1,H,H1,esko,L_H,2.wav
24,esko-L_H-2.wav,False,,,24,1,H,H1,esko,L_H,2.wav
25,esko-L_H-2.wav,False,,,25,1,H,H1,esko,L_H,2.wav
26,esko-L_H-2.wav,False,,,26,1,H,H1,esko,L_H,2.wav
27,esko-L_H-2.wav,False,131.10338887877353,0.7747226734022479,27,1,H,H1,esko,L_H,2.wav
28,esko-L_H-2.wav,False,125.79869313384528,0.4171944133510459,28,1,H,H1,esko,L_H,2.wav
29,esko-L_H-2.wav,False,122.81169640885032,0.20918060932676766,29,1,H,H1,esko,L_H,2.wav
30,esko-L_H-2.wav,False,121.73297386210214,0.13281283106449412,30,1,H,H1,esko,L_H,2.wav
31,esko-L_H-2.wav,False,121.38083943327416,0.1077370226973045,31,1,H,H1,esko,L_H,2.wav
32,esko-L_H-2.wav,False,120.84272331070666,0.06927641730470732,32,1,H,H1,esko,L_H,2.wav
33,esko-L_H-2.wav,False,120.09260196957725,0.015376483737988408,33,1,H,H1,esko,L_H,2.wav
34,esko-L_H-2.wav,False,119.03481055818425,-0.06120597218850693,34,1,H,H1,esko,L_H,2.wav
35,esko-L_H-2.wav,False,118.93758824816155,-0.0682788337324871,35,1,H,H1,esko,L_H,2.wav
36,esko-L_H-2.wav,False,119.66632504946745,-0.015403846538335412,36,1,H,H1,esko,L_H,2.wav
37,esko-L_H-2.wav,False,121.17079943045789,0.09274522560459167,37,1,H,H1,esko,L_H,2.wav
38,esko-L_H-2.wav,False,126.06753575806489,0.4356736546411275,38,1,H,H1,esko,L_H,2.wav
39,esko-L_H-2.wav,False,133.68578697931872,0.9435693514121912,39,1,H,H1,esko,L_H,2.wav
0,ets-L_-1.wav,False,129.41701320270866,0.4929109322527442,0,0,L,L1,ets,L_,1.wav
1,ets-L_-1.wav,False,122.43890394824554,0.0131194221894724,1,0,L,L1,ets,L_,1.wav
2,ets-L_-1.wav,False,122.06725261601586,-0.013195495410140007,2,0,L,L1,ets,L_,1.wav
3,ets-L_-1.wav,False,122.25347425412649,0.0,3,0,L,L1,ets,L_,1.wav
4,ets-L_-1.wav,False,122.33165276033645,0.005533668302617742,4,0,L,L1,ets,L_,1.wav
